"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"27264","0.2361011793769523","0.13438168843589357","0.3943464682089312","0.3752903413413493","0.2637651560863511","0.3829035666440494","0.29556658795826585"
"27312","0.23649958895255013","0.14641621830777124","0.39842331704625533","0.2872550249874496","0.234018958064941","0.22588465891111426","0.17921236805786583"
"27360","0.2607719183849503","0.18797839680485956","0.4164283204176821","0.2185520436850224","0.2779590974903475","0.21737518768768768","0.19944274869474338"
"27408","0.26157486889511483","0.12576692409059959","0.5435792745543219","0.12428137608482928","0.41337676074844953","0.32416676373630016","0.24205304101235986"
"27456","0.27237644592520194","0.0887557965185308","0.4702780493996509","0.1758143952979131","0.369431436059271","0.31484635670742855","0.23185643498351644"
"27504","0.2547558660551271","0.11919256851522864","0.35293536512748336","0.1448463943691776","0.317704109314331","0.30397724196985276","0.20650931580734538"
"27552","0.2737311809577435","0.0736754435356409","0.32810901391287906","0.1795017085929915","0.2990956549241911","0.3162643155961412","0.1494236100527219"
"27600","0.3352311847533255","0.06886596733971403","0.2740784787249353","0.1511347621838079","0.21386669648818857","0.2541243704106805","0.13713652455796735"
"27648","0.368656144700576","0.06632052305051506","0.2965793446488206","0.1708127816343929","0.2861479323066388","0.14058718379129273","0.10802097081970288"
"27696","0.3687065972222222","0.06776147959183675","0.2607001133786848","0.18001080640589567","0.3291524943310658","0.08757617630385486","0.1739964214852608"
"27744","0.29799927370525375","0.1489445555060173","0.1737101104456133","0.1293492268509257","0.22313308465056428","0.2013717602380393","0.17620879608383383"
"27792","0.24949254420338876","0.09427346336632814","0.13968412255903728","0.20437948241700357","0.22938873717243888","0.25120459696336744","0.12256366550781109"
"27840","0.22895937816923911","0.14380947750100723","0.21426174962837413","0.18437052833386589","0.2931294369347467","0.2724455064530918","0.22398167571998168"
"27888","0.22437925859262067","0.12303632171627862","0.24542387688939413","0.19253695897014864","0.3267889816919989","0.2743709585035016","0.28498087361233915"
"27936","0.2038722943585523","0.06463611960440711","0.21524397465200848","0.12071762325462114","0.31150010558044383","0.22757760506174882","0.3043931620041556"
"27984","0.20289438161184092","0.05107651462429387","0.14251025625075325","0.10011784920045565","0.20618802170608339","0.20221262475263307","0.3766314611852618"
"28032","0.150455359917928","0.0844636732512769","0.0815366283064239","0.09491507455495654","0.079008295319731","0.14134623361539742","0.438413923338716"
"28080","0.1740267140681925","0.1299007083964715","0.07842179807426412","0.17475942189011567","0.09416813013464602","0.1097433725033089","0.5168192470774591"
"28128","0.14906040909234397","0.09801667792959004","0.07021494236315005","0.15054244207213124","0.07460893265575211","0.2132552170066709","0.4857152398814859"
"28176","0.14446533898338043","0.10694637447291183","0.0507134700818499","0.16948593971890547","0.060077028165008824","0.18396587505641046","0.44101524091247235"
"28224","0.17644601487670625","0.11456746188194017","0.06195884064809913","0.1810840252196242","0.09056066136745716","0.17166857425196658","0.39415555299041954"
"28272","0.16960207255846033","0.1438244738101687","0.10062028188499965","0.17906872681915784","0.12075927206543795","0.14439626457379456","0.32175292882918605"
"28320","0.18723080683121743","0.0688195544843836","0.0945261268549615","0.112262371574528","0.14452076522399204","0.17073730748988175","0.24728169292483848"
"28368","0.1938176873051975","0.03992848352525408","0.04034933359775392","0.06484083318028105","0.07149551693081463","0.22771594981724563","0.21506189269603415"
"28416","0.14976000142578177","0.04618628321620398","0.06975193982267022","0.20703107982559227","0.03372652304457935","0.326284146333012","0.18623354509356044"
"28464","0.20666855026699338","0.13632012399439658","0.14863876080806152","0.29242641087867166","0.10809805592643318","0.3900712450806104","0.21752802592479503"
"28512","0.26286265194787517","0.11574913177875565","0.10133632479446468","0.34711875753487365","0.10216133777133038","0.36271390916207336","0.22131550852996654"
"28560","0.21157557198902133","0.13305139535438607","0.18397744394531704","0.38073721103769714","0.1948914471131303","0.4428831434072509","0.2861572802914151"
"28608","0.23403382639355677","0.12568640077805573","0.20744345053913443","0.4323284621313297","0.22487512291743814","0.45407078400889267","0.2840704038724134"
"28656","0.2020008923428242","0.10324508107454451","0.2632271693679712","0.4811590763937743","0.28451217096381565","0.4869523498243383","0.35657246489545635"
"28704","0.25","0.1488095238095238","0.29761904761904767","0.4166666666666667","0.3839285714285715","0.32738095238095233","0.375"
"28752","0.24489156648363186","0.11444434763838043","0.27432331085628836","0.31436483833193485","0.3760184484034662","0.2154086959496999","0.35714128586621385"
"28800","0.21183726286802204","0.09906878952199631","0.22050702896579855","0.234751733868226","0.27167993982457334","0.11410372186713812","0.3371022302305025"
"28848","0.16438948880190984","0.1120170347599059","0.2613130475601633","0.27583928748634606","0.30326944866050737","0.110399808222443","0.3419046201183238"
"28896","0.1773072187212396","0.16214512146734728","0.3307533286732348","0.333973615067937","0.4107915638705509","0.15353948952909935","0.44099648205400666"
"28944","0.14549177597292282","0.15967859811980423","0.321964062086371","0.28901237125686624","0.4101756765021258","0.1133013691695457","0.43823856857376775"
"28992","0.11933131145713381","0.1106177914874461","0.17738905346841197","0.2807349392978505","0.23908575810302782","0.1464490512599065","0.375772866675416"
"29040","0.11432412777844689","0.10172693604960896","0.25897616826733194","0.2588772147148369","0.2671183108274525","0.11981839816421236","0.2937629123998533"
"29088","0.15113210710399544","0.10241755547100112","0.2856358893680261","0.24017318411457267","0.2994949833094287","0.16114444716613113","0.2948119826654134"
