"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"4896","0.1994047619047619","0.12797619047619047","0.2172619047619048","0.28273809523809523","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"4944","0.19642857142857137","0.1964285714285714","0.34226190476190477","0.28571428571428575","0.10119047619047616","0.10119047619047616","0.10119047619047616"
"4992","0.19642857142857137","0.19047619047619047","0.3988095238095239","0.3244047619047619","0.05952380952380948","0.05952380952380948","0.05952380952380948"
"5040","0.15476190476190474","0.17261904761904762","0.380952380952381","0.19047619047619052","0.017857142857142877","0.017857142857142877","0.017857142857142877"
"5088","0.17857142857142852","0.1607142857142857","0.3244047619047619","0.16369047619047622","0.09523809523809523","0.09523809523809523","0.09523809523809523"
"5136","0.1934523809523809","0.11607142857142858","0.22619047619047622","0.15476190476190477","0.08035714285714288","0.08035714285714288","0.08035714285714288"
"5184","0.21726190476190474","0.09226190476190474","0.4107142857142857","0.2172619047619048","0.0625","0.0625","0.0625"
"5232","0.28571428571428575","0.047619047619047616","0.5505952380952381","0.2232142857142857","0.005952380952380931","0.005952380952380931","0.005952380952380931"
"5280","0.32142857142857145","0.05357142857142858","0.4464285714285715","0.22619047619047616","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"5328","0.3095238095238095","0.1130952380952381","0.3095238095238095","0.2113095238095238","0.07142857142857148","0.07142857142857148","0.07142857142857148"
"5376","0.3154761904761904","0.1130952380952381","0.30654761904761907","0.17559523809523808","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"5424","0.3035714285714285","0.08928571428571425","0.3244047619047619","0.13988095238095236","0.05952380952380951","0.05952380952380951","0.05952380952380951"
"5472","0.2946428571428571","0.09226190476190477","0.36011904761904756","0.1011904761904762","0.0029761904761904656","0.0029761904761904656","0.0029761904761904656"
